site_code;item_raw;item_class;item_ord;grp1;grp2;grp3;grp4;grp5;grp6;grp7
vir;Pteropods_Creseis_sp;Gastropoda;Pteropoda;Zooplankton;Zooplankton;Zooplankton;Pteropoda;Zooplankton;Zooplankton;Zooplankton
vir;Wrangelia_argus;Florideophyceae;Ceramiales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Plectonema_nostrocorum;Cyanophyceae;Synechococcales;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria
vir;Eudesme_zosterae;Phaeophyceae;Ectocarpales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Lecuothoe sp;Malacostraca;Amphipoda;Amphipoda;Amphipoda;Malacostraca;Amphipoda;Amphipoda;Peracarida;Crustacea
vir;Colomastix_sp;Malacostraca;Amphipoda;Amphipoda;Amphipoda;Malacostraca;Amphipoda;Amphipoda;Peracarida;Crustacea
vir;Papyridea_sp;Bivalvia;Veneroida;Bivalvia;Bivalvia;Bivalvia;Bivalvia;Bivalvia;Bivalvia;Mollusca
mari;Scleractinia_Pocillpora;Anthozoa;Scleractinia;Anthozoa;Scleractinia;Anthozoa;Scleractinia;Scleractinia;Anthozoa;Anthozoa
vir;Orgmaterial_unid;NA;NA;Detritus;Detritus;Detritus;Detritus;Detritus;Detritus;Detritus
haw;Brachyuran Crab;Malacostraca;Decapoda;Crab;Crab;Malacostraca;Crab;Decapoda;Decapoda;Crustacea
mari;Atys_sp-Cerithium_sp;Gastropoda;Cephalaspidea;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Mollusca
vir;Vaucheria_sp;Xanthophyceae;Vaucheriales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
haw;Hippid Crab;Malacostraca;Decapoda;Crab;Crab;Malacostraca;Crab;Decapoda;Decapoda;Crustacea
haw;Sand_Foraminifera_Debris;NA;NA;Detritus;Detritus;Detritus;Detritus;Detritus;Detritus;Detritus
mari;Semelangulus_sp;Bivalvia;Veneroida;Bivalvia;Bivalvia;Bivalvia;Bivalvia;Bivalvia;Bivalvia;Mollusca
mari;Sand_Foraminifera;NA;NA;Foraminifera;Foraminifera;Foraminifera;Foraminifera;Foraminifera;Foraminifera;Foraminifera
mari;Sabellids;Polychaeta;Sabellida;Annelida;Polychaeta;Polychaeta;Polychaeta;Annelida;Worm;Worm
vir;Neomicrodentopus_sp;Malacostraca;Amphipoda;Amphipoda;Amphipoda;Malacostraca;Amphipoda;Amphipoda;Peracarida;Crustacea
vir;Paraphoxus_sp;Malacostraca;Amphipoda;Amphipoda;Amphipoda;Malacostraca;Amphipoda;Amphipoda;Peracarida;Crustacea
vir;Amphipholis_gracillima;Ophiuroidea;Ophiurida;Ophiuroidea;Ophiuroidea;Ophiuroidea;Ophiuroidea;Ophiuroidea;Ophiuroidea;Echinodermata
vir;Odontoscion_dentex;Actinopterygii;Perciformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Pomacentrus_planifrons;Actinopterygii;Perciformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Sepiatheuthis_sepioidae;Cephalopoda;Teuthida;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda
vir;Holocentridae;Actinopterygii;Holocentriformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Caranx_ruber;Actinopterygii;Carangiformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Cephalopod larvae;Cephalopoda;NA;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda;Zooplankton;Zooplankton
vir;Hermit_crab_larvae;Malacostraca;Decapoda;Paguroidea;Paguroidea;Malacostraca;Paguroidea;Decapoda;Decapoda;Crustacea
vir;Nannosquilla_sp;Malacostraca;Stomatopoda;Stomatopoda;Stomatopoda;Malacostraca;Stomatopoda;Stomatopoda;Stomatopoda;Crustacea
vir;Squilla_sp;Malacostraca;Stomatopoda;Stomatopoda;Stomatopoda;Malacostraca;Stomatopoda;Stomatopoda;Stomatopoda;Crustacea
haw;Eggs_invert;NA;NA;Zooplankton;Eggs;Zooplankton;Eggs;Zooplankton;Zooplankton;Zooplankton
haw;Gnathiids_larvae;Malacostraca;Isopoda;Isopoda;Isopoda;Malacostraca;Isopoda;Isopoda;Peracarida;Crustacea
haw;Euphausids;Malacostraca;Euphausiacea;Zooplankton;Zooplankton;Zooplankton;Euphausiacea;Zooplankton;Zooplankton;Zooplankton
mad;Cephalochordates;NA;NA;Microfauna;Cephalochordata;Microfauna;Cephalochordata;Cephalochordata;Cephalochordata;Cephalochordata
mad;Scyllaridae;Malacostraca;Decapoda;Scyllaridae;Scyllaridae;Malacostraca;Scyllaridae;Decapoda;Decapoda;Crustacea
mari;Ctenochaetus_striatus;Actinopterygii;Acanthuriformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
mari;Turbinaria_sp;Phaeophyceae;Fucales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
haw;Filamentous_red_algae;NA;NA;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
mari;Algae_fronds_filaments_sand;NA;NA;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
mari;Dictyota_Padina_sp;Phaeophyceae;Dictyotales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
mari;Dictyota_sp_limestone_powder;Phaeophyceae;Dictyotales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
mari;Desmids;NA;NA;Phytoplankton;Phytoplankton;Phytoplankton;Phytoplankton;Phytoplankton;Phytoplankton;Phytoplankton
haw;Portunidae;Malacostraca;Decapoda;Crab;Crab;Malacostraca;Crab;Decapoda;Decapoda;Crustacea
mad;Natantia larvae;Malacostraca;Decapoda;Zooplankton;Decapoda;Zooplankton;Decapoda;Zooplankton;Zooplankton;Zooplankton
mad;Natantia;Malacostraca;Decapoda;Crustacea;Decapoda;Malacostraca;Decapoda;Decapoda;Decapoda;Crustacea
mad;Seagrass;NA;NA;Benthic autotroph;Seagrass;Seagrass;Seagrass;Seagrass;Benthic autotroph;Benthic autotroph
mari;Pachygrapus_plicatus;Malacostraca;Decapoda;Crab;Crab;Malacostraca;Crab;Decapoda;Decapoda;Crustacea
mari;Scleractinia;Anthozoa;Scleractinia;Anthozoa;Scleractinia;Anthozoa;Scleractinia;Scleractinia;Anthozoa;Anthozoa
vir;Pitho_aculeata;Malacostraca;Decapoda;Crab;Crab;Malacostraca;Crab;Decapoda;Decapoda;Crustacea
vir;Ctenophores;NA;NA;Ctenophora;Ctenophora;Ctenophora;Ctenophora;Ctenophora;Ctenophora;Ctenophora
vir;Hymenopteran insect;Insecta;Hymenoptera;Insecta;Insecta;Insecta;Insecta;Insecta;Insecta;Insecta
vir;Trachycaris_restrictus;Malacostraca;Decapoda;Shrimp;Shrimp;Malacostraca;Shrimp;Decapoda;Decapoda;Crustacea
vir;Sicyonia_laevigata;Malacostraca;Decapoda;Shrimp;Shrimp;Malacostraca;Shrimp;Decapoda;Decapoda;Crustacea
vir;Euphausids;Malacostraca;Euphausiacea;Zooplankton;Zooplankton;Zooplankton;Euphausiacea;Zooplankton;Zooplankton;Zooplankton
vir;Excorallana_antillensis;Malacostraca;Isopoda;Isopoda;Isopoda;Malacostraca;Isopoda;Isopoda;Peracarida;Crustacea
vir;Valonia_utricularis;Ulvophyceae;Cladophorales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Corbula_contracta;Bivalvia;Myoida;Bivalvia;Bivalvia;Bivalvia;Bivalvia;Bivalvia;Bivalvia;Mollusca
vir;Barnacle;Hexanauplia;NA;Cirripedia;Cirripedia;Hexanauplia;Cirripedia;Cirripedia;Cirripedia;Crustacea
vir;Emerita_portoricensis;Malacostraca;Decapoda;Crab;Crab;Malacostraca;Crab;Decapoda;Decapoda;Crustacea
vir;Tetraodontidae;Actinopterygii;Tetraodontiformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Callithamnion_sp;Florideophyceae;Ceramiales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Herposiphonia_tenella;Florideophyceae;Ceramiales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Anacystis_marina;Cyanophyceae;Synechococcales;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria
vir;Plectonema_nostocorum;Cyanophyceae;Synechococcales;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria
vir;Phormidium_penicellatum;Cyanophyceae;Oscillatoriales;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria
vir;Pelecypod larvae;Bivalvia;NA;Zooplankton;Bivalvia;Zooplankton;Bivalvia;Zooplankton;Zooplankton;Zooplankton
vir;Oithona_sp;Hexanauplia;Nudibranchia;Copepoda;Copepoda;Hexanauplia;Copepoda;Copepoda;Copepoda;Crustacea
vir;Temora_stylifera;Hexanauplia;Calanoida;Copepoda;Copepoda;Hexanauplia;Copepoda;Copepoda;Copepoda;Crustacea
vir;Copepoda;Hexanauplia;Calanoida;Copepoda;Copepoda;Hexanauplia;Copepoda;Copepoda;Copepoda;Crustacea
vir;Gastropod larvae;Gastropoda;NA;Zooplankton;Gastropoda;Zooplankton;Gastropoda;Zooplankton;Zooplankton;Zooplankton
vir;Lucifer_sp;Malacostraca;Decapoda;Shrimp;Shrimp;Malacostraca;Shrimp;Decapoda;Decapoda;Crustacea
vir;Stomatopod larvae;Malacostraca;Stomatopoda;Zooplankton;Stomatopoda;Zooplankton;Stomatopoda;Zooplankton;Zooplankton;Zooplankton
vir;Acartia_negligens;Hexanauplia;Calanoida;Copepoda;Copepoda;Hexanauplia;Copepoda;Copepoda;Copepoda;Crustacea
mari;Amphiprion_melanopus;Actinopterygii;Perciformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
mari;Apogon_frenatus;Actinopterygii;Kurtiformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
haw;Copepods;Hexanauplia;NA;Copepoda;Copepoda;Hexanauplia;Copepoda;Copepoda;Copepoda;Crustacea
haw;Sand_Debris;NA;NA;Detritus;Detritus;Detritus;Detritus;Detritus;Detritus;Detritus
vir;Asterocystis_ramosa;Bangiophyceae;Goniotrichales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Dichothrix_sp;Cyanophyceae;Nostocales;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria
haw;Calappids;Malacostraca;Decapoda;Crab;Crab;Malacostraca;Crab;Decapoda;Decapoda;Crustacea
mari;Parapercidae;Actinopterygii;Perciformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
haw;Thalassoma_duperrey;Actinopterygii;Labriformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
mari;Chromis_caeruleus;Actinopterygii;Perciformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
mari;Labridae_juv;Actinopterygii;Perciformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Paracalanus_sp;Hexanauplia;Calanoida;Copepoda;Copepoda;Hexanauplia;Copepoda;Copepoda;Copepoda;Crustacea
vir;Remora_stylifera;Hexanauplia;Calanoida;Copepoda;Copepoda;Hexanauplia;Copepoda;Copepoda;Copepoda;Crustacea
vir;Eucalanus_attenuatus;Hexanauplia;Calanoida;Copepoda;Copepoda;Hexanauplia;Copepoda;Copepoda;Copepoda;Crustacea
vir;Eucalanus_monachus;Hexanauplia;Calanoida;Copepoda;Copepoda;Hexanauplia;Copepoda;Copepoda;Copepoda;Crustacea
vir;Lucifer_faxani;Malacostraca;Decapoda;Shrimp;Shrimp;Malacostraca;Shrimp;Decapoda;Decapoda;Crustacea
mari;Palaemonidae_frags;Malacostraca;Decapoda;Shrimp;Shrimp;Malacostraca;Shrimp;Decapoda;Decapoda;Crustacea
vir;Processa_sp;Malacostraca;Decapoda;Shrimp;Shrimp;Malacostraca;Shrimp;Decapoda;Decapoda;Crustacea
mad;Sand_OM;NA;NA;Detritus;Detritus;Detritus;Detritus;Detritus;Detritus;Detritus
mari;Nebaliaceans;Malacostraca;Leptostraca;Zooplankton;Zooplankton;Zooplankton;Leptostraca;Zooplankton;Zooplankton;Zooplankton
haw;Cirrhitops_fasciatus;Actinopterygii;Centrarchiformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
haw;Cirripectus_sp;Actinopterygii;Blenniiformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
haw;Istiblennius_gibbifrons;Actinopterygii;Blenniiformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
mari;Calymmichthys_goramensis;Actinopterygii;Syngnathiformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
mari;Gnatholepis_anjerensis;Actinopterygii;Gobiiformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
haw;Debris;NA;NA;Detritus;Detritus;Detritus;Detritus;Detritus;Detritus;Detritus
haw;Stenopid;Malacostraca;Decapoda;Shrimp;Shrimp;Malacostraca;Shrimp;Decapoda;Decapoda;Crustacea
haw;Chitons;Polyplacophora;NA;Polyplacophora;Polyplacophora;Polyplacophora;Polyplacophora;Polyplacophora;Polyplacophora;Mollusca
haw;Grapsidae;Malacostraca;Decapoda;Crab;Crab;Malacostraca;Crab;Decapoda;Decapoda;Crustacea
mari;Gastropoda;Gastropoda;Neogastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Mollusca
mari;Octopus_cyanea;Cephalopoda;Octopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda
mari;Polynoids;Polychaeta;NA;Annelida;Polychaeta;Polychaeta;Polychaeta;Annelida;Worm;Worm
vir;Octopoda_larvae;Cephalopoda;Octopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda;Cephalopoda
vir;Squilla_hyalina;Malacostraca;Stomatopoda;Stomatopoda;Stomatopoda;Malacostraca;Stomatopoda;Stomatopoda;Stomatopoda;Crustacea
mad;Gastropoda_eggs;Gastropoda;NA;Zooplankton;Gastropoda;Zooplankton;Gastropoda;Zooplankton;Zooplankton;Zooplankton
vir;Alpheids_larvae;Malacostraca;Decapoda;Zooplankton;Shrimp;Zooplankton;Shrimp;Zooplankton;Zooplankton;Zooplankton
vir;Carpenter_ants;Insecta;Hymenoptera;Insecta;Insecta;Insecta;Insecta;Insecta;Insecta;Insecta
mari;Algae_filaments_scraped;NA;NA;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
haw;Mucus_nematocyst_zoox_tissuefrag;Anthozoa;NA;Anthozoa;Anthozoa;Anthozoa;Anthozoa;Anthozoa;Anthozoa;Anthozoa
mad;Crabes;Malacostraca;Decapoda;Crab;Crab;Malacostraca;Crab;Decapoda;Decapoda;Crustacea
mari;Algae_filaments_sand_limestone;NA;NA;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
mari;Pteropods;Gastropoda;Pteropoda;Zooplankton;Zooplankton;Zooplankton;Pteropoda;Zooplankton;Zooplankton;Zooplankton
haw;Org_frags;NA;NA;Detritus;Detritus;Detritus;Detritus;Detritus;Detritus;Detritus
mari;Holocentrus_sp;Actinopterygii;Holocentriformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
mari;Portunus_longispinosus;Malacostraca;Decapoda;Crab;Crab;Malacostraca;Crab;Decapoda;Decapoda;Crustacea
mari;Abudefduf_glaucus;Actinopterygii;Perciformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
mari;Coenobita_sp;Malacostraca;Decapoda;Paguroidea;Paguroidea;Malacostraca;Paguroidea;Decapoda;Decapoda;Crustacea
vir;Pterogorgia_sp;Anthozoa;Alcyonacea;Anthozoa;Alcyonaria;Anthozoa;Alcyonaria;Octocorallia;Anthozoa;Anthozoa
vir;Caulerpa_taxifolia;Ulvophyceae;Bryopsidales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Colpomenia_sinuosa;Phaeophyceae;Ectocarpales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Spatoglossum_schroderi;Phaeophyceae;Dictyotales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Caulerpa_cupressoides;Ulvophyceae;Bryopsidales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Caulerpa_prolifera;Ulvophyceae;Bryopsidales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Caulerpa_mexicana;Ulvophyceae;Bryopsidales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Penicillus_pyriformis;Ulvophyceae;Bryopsidales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Ruppia_maritima;Magnoliopsida;Alismatales;Benthic autotroph;Seagrass;Seagrass;Seagrass;Seagrass;Benthic autotroph;Benthic autotroph
vir;Halymenia_florisia;Florideophyceae;Halymeniales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Codium_isthmocladum;Ulvophyceae;Bryopsidales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Cryptonemia_crenulata;Florideophyceae;Halymeniales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
mad;Monstrilloida;Hexanauplia;Monstrilloida;Copepoda;Copepoda;Hexanauplia;Copepoda;Copepoda;Copepoda;Crustacea
mad;Eponges_buds;NA;NA;Porifera;Porifera;Porifera;Porifera;Porifera;Porifera;Porifera
vir;Lactophrys_sp_larvae;Actinopterygii;Tetraodontiformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
haw;Echinospira larvae;Gastropoda;NA;Zooplankton;Gastropoda;Zooplankton;Gastropoda;Zooplankton;Zooplankton;Zooplankton
vir;Siphonostomatoida;Hexanauplia;Siphonostomatoida;Copepoda;Copepoda;Hexanauplia;Copepoda;Copepoda;Copepoda;Crustacea
vir;Cyclopoida;Hexanauplia;Cyclopoida;Copepoda;Copepoda;Hexanauplia;Copepoda;Copepoda;Copepoda;Crustacea
vir;Echinoids_frags;Echinoidea;NA;Echinoidea;Echinoidea;Echinoidea;Echinoidea;Echinoidea;Echinoidea;Echinodermata
mari;Lydia_annulipes;Malacostraca;Decapoda;Crab;Crab;Malacostraca;Crab;Decapoda;Decapoda;Crustacea
mari;Echinoids;Echinoidea;NA;Echinoidea;Echinoidea;Echinoidea;Echinoidea;Echinoidea;Echinoidea;Echinodermata
mari;Marginopora_sp;Tubothalamea;Miliolida;Foraminifera;Foraminifera;Foraminifera;Foraminifera;Foraminifera;Foraminifera;Foraminifera
mari;Protoconch;NA;NA;Zooplankton;Mollusca;Zooplankton;Mollusca;Zooplankton;Zooplankton;Zooplankton
vir;Grapsoidae;Malacostraca;Decapoda;Crab;Crab;Malacostraca;Crab;Decapoda;Decapoda;Crustacea
vir;Turbonilla_sp;Gastropoda;NA;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Mollusca
vir;Aspidosiphon_cumingi;Phascolosomatidea;Aspidosiphonida;Sipuncula;Sipuncula;Sipuncula;Sipuncula;Sipuncula;Worm;Worm
vir;Lactophrys_triqueter;Actinopterygii;Tetraodontiformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Calagoida;Hexanauplia;Calagoida;Copepoda;Copepoda;Hexanauplia;Copepoda;Copepoda;Copepoda;Crustacea
mari;Algae_scrapings_rocks;NA;NA;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
mari;Gonodactylus_sp;Malacostraca;Stomatopoda;Stomatopoda;Stomatopoda;Malacostraca;Stomatopoda;Stomatopoda;Stomatopoda;Crustacea
vir;Petrolisthes_polita;Malacostraca;Decapoda;Crab;Crab;Malacostraca;Crab;Decapoda;Decapoda;Crustacea
vir;Halichoeres_poeyi;Actinopterygii;Labriformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Ebalia_stimpsonii;Malacostraca;Decapoda;Crab;Crab;Malacostraca;Crab;Decapoda;Decapoda;Crustacea
vir;Sicyonia_sp;Malacostraca;Decapoda;Crab;Crab;Malacostraca;Crab;Decapoda;Decapoda;Crustacea
haw;Limpets;Gastropoda;NA;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Gastropoda;Mollusca
mari;Charybdis_sp;Malacostraca;Decapoda;Crab;Crab;Malacostraca;Crab;Decapoda;Decapoda;Crustacea
mari;Stomatopod;Malacostraca;Stomatopoda;Stomatopoda;Stomatopoda;Malacostraca;Stomatopoda;Stomatopoda;Stomatopoda;Crustacea
vir;shrimp_larvae;Malacostraca;Decapoda;Zooplankton;Shrimp;Zooplankton;Shrimp;Zooplankton;Zooplankton;Zooplankton
vir;Gnathophyllids;Malacostraca;Decapoda;Shrimp;Shrimp;Malacostraca;Shrimp;Decapoda;Decapoda;Crustacea
vir;Gnathophylloides_mineri;Malacostraca;Decapoda;Shrimp;Shrimp;Malacostraca;Shrimp;Decapoda;Decapoda;Crustacea
haw;Flabellifera;Malacostraca;Isopoda;Isopoda;Isopoda;Malacostraca;Isopoda;Isopoda;Peracarida;Crustacea
haw;Aulostomus_chinensis;Actinopterygii;Syngnathiformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
mari;Juveniles_unid;Actinopterygii;NA;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Laurencia_gemnifera;Florideophyceae;Ceramiales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Caulerpa_sp;Ulvophyceae;Bryopsidales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Centroceras_sp;Florideophyceae;Ceramiales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Rhizoclonium_sp;Ulvophyceae;Cladophorales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Spermothammion_investiens;Florideophyceae;Ceramiales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Vidalia_obtusiloba;Florideophyceae;Ceramiales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Lithothamnion_sp;Florideophyceae;Corallinales;Coralline algae;Coralline algae;Coralline algae;Coralline algae;Coralline algae;Coralline algae;Coralline algae
vir;Sponges_spicules;NA;NA;Porifera;Porifera;Porifera;Porifera;Porifera;Porifera;Porifera
vir;Scleractinia_frags;Anthozoa;Scleractinia;Anthozoa;Scleractinia;Anthozoa;Scleractinia;Scleractinia;Anthozoa;Anthozoa
vir;Gelidium_sp;Florideophyceae;Gelidiales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Laurencia_sp;Florideophyceae;Ceramiales;Benthic autotroph;Algae;Algae;Algae;Algae;Benthic autotroph;Benthic autotroph
vir;Lyngbys_majuscala;Cyanophyceae;Oscillatoriales;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria
vir;Harengula_humeralis;Actinopterygii;Clupeiformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Carangidae;Actinopterygii;Carangiformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Parexocoetus_brachypterus;Actinopterygii;Beloniformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Belonidae;Actinopterygii;Beloniformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Hemiramphus_brasiliensis;Actinopterygii;Beloniformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Labridae;Actinopterygii;Labriformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Hippocampus_sp;Actinopterygii;Syngnathiformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Stenopodidea;Malacostraca;Decapoda;Shrimp;Shrimp;Malacostraca;Shrimp;Decapoda;Decapoda;Crustacea
vir;Penaeopsis_sp;Malacostraca;Decapoda;Shrimp;Shrimp;Malacostraca;Shrimp;Decapoda;Decapoda;Crustacea
vir;Portunus_anceps;Malacostraca;Decapoda;Crab;Crab;Malacostraca;Crab;Decapoda;Decapoda;Crustacea
vir;Congridae;Actinopterygii;Anguilliformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Penaeopsis_goodei;Malacostraca;Decapoda;Shrimp;Shrimp;Malacostraca;Shrimp;Decapoda;Decapoda;Crustacea
vir;Holocanthus_sp;Actinopterygii;Tetraodontiformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
haw;Pomacentrus_jenkinsi;Actinopterygii;Perciformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
mari;Scarus_sp;Actinopterygii;Labriformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
mari;Marginopora_sp;NA;Miliolida;Foraminifera;Foraminifera;Foraminifera;Foraminifera;Foraminifera;Foraminifera;Foraminifera
mari;Pebbles;NA;NA;Inorganic;Inorganic;Inorganic;Inorganic;Inorganic;Inorganic;Inorganic
mari;Shrimp_pelagic;Malacostraca;Decapoda;Shrimp;Shrimp;Malacostraca;Shrimp;Decapoda;Decapoda;Crustacea
vir;Calamus_sp;Actinopterygii;Spariformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Balistidae;Actinopterygii;Tetraodontiformes;Fish;Fish;Actinopterygii;Fish;Actinopterygii;Actinopterygii;Actinopterygii
vir;Microcoleus_chthonoplastes;Cyanophyceae;Oscillatoriales;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria
