"","site_code","class","family_cor","fish_sp","genus","sp","nb_sample","nb_guts","nb_empty","item_raw","item_phylum","item_class","item_ord","item_fam","item_gen","item_sp","item_freq","item_volper","time","grp1","grp6"
"3394","mari","Actinopterygii","Labridae","Halichoeres trimaculatus","Halichoeres","trimaculatus",32,32,0,"Calcarina_sp","Foraminifera","Globothalamea","Rotaliida","Calcarinidae","Calcarina","sp",0.06,NA,NA,"Foraminifera","Foraminifera"
"3395","mari","Actinopterygii","Labridae","Halichoeres trimaculatus","Halichoeres","trimaculatus",32,32,0,"Polychaeta","Annelida","Polychaeta",NA,NA,NA,NA,0.03,NA,NA,"Annelida","Worm"
"3396","mari","Actinopterygii","Labridae","Halichoeres trimaculatus","Halichoeres","trimaculatus",32,32,0,"Pelecypoda","Mollusca","Bivalvia",NA,NA,NA,NA,0.03,NA,NA,"Bivalvia","Bivalvia"
"3397","mari","Actinopterygii","Labridae","Halichoeres trimaculatus","Halichoeres","trimaculatus",32,32,0,"Solenogastrids_Chitons","Mollusca","Solenogastres",NA,NA,NA,NA,0.03,NA,NA,"Polyplacophora","Polyplacophora"
"3398","mari","Actinopterygii","Labridae","Halichoeres trimaculatus","Halichoeres","trimaculatus",32,32,0,"Solenogastrids_Chitons","Mollusca","Polyplacophora",NA,NA,NA,NA,0.03,NA,NA,"Solenogastres","Solenogastres"
"3399","mari","Actinopterygii","Labridae","Halichoeres margaritaceus","Halichoeres","margaritaceus",15,15,0,"Shrimp_frags","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.46,NA,NA,"Shrimp","Decapoda"
"3400","mari","Actinopterygii","Labridae","Halichoeres margaritaceus","Halichoeres","margaritaceus",15,15,0,"Tanaid isopods","Arthropoda","Malacostraca","Tanaidacea",NA,NA,NA,0.2,NA,NA,"Tanaidacea","Zooplankton"
"3401","mari","Actinopterygii","Labridae","Halichoeres margaritaceus","Halichoeres","margaritaceus",15,15,0,"Xanthid crab","Arthropoda","Malacostraca","Decapoda","Xanthidae",NA,NA,0.13,NA,NA,"Brachyura","Decapoda"
"3402","mari","Actinopterygii","Labridae","Halichoeres margaritaceus","Halichoeres","margaritaceus",15,15,0,"Trapezia_sp","Arthropoda","Malacostraca","Decapoda","Trapeziidae","Trapezia","sp",0.06,NA,NA,"Brachyura","Decapoda"
"3403","mari","Actinopterygii","Labridae","Halichoeres margaritaceus","Halichoeres","margaritaceus",15,15,0,"Calcarina_sp","Foraminifera","Globothalamea","Rotaliida","Calcarinidae","Calcarina","sp",0.26,NA,NA,"Foraminifera","Foraminifera"
"3404","mari","Actinopterygii","Labridae","Halichoeres margaritaceus","Halichoeres","margaritaceus",15,15,0,"Polychaeta","Annelida","Polychaeta",NA,NA,NA,NA,0.26,NA,NA,"Annelida","Worm"
"3405","mari","Actinopterygii","Labridae","Halichoeres margaritaceus","Halichoeres","margaritaceus",15,15,0,"Gastropoda","Mollusca","Gastropoda",NA,NA,NA,NA,0.13,NA,NA,"Gastropoda","Gastropoda"
"3406","mari","Actinopterygii","Labridae","Halichoeres margaritaceus","Halichoeres","margaritaceus",15,15,0,"Chitons frags","Mollusca","Polyplacophora",NA,NA,NA,NA,0.06,NA,NA,"Polyplacophora","Polyplacophora"
"3407","mari","Actinopterygii","Labridae","Halichoeres margaritaceus","Halichoeres","margaritaceus",15,15,0,"Fish_frags","Chordata","Actinopterygii",NA,NA,NA,NA,0.06,NA,NA,"Actinopterygii","Actinopterygii"
"3408","mari","Actinopterygii","Labridae","Halichoeres margaritaceus","Halichoeres","margaritaceus",15,15,0,"Fish_eggs","Chordata","Actinopterygii",NA,NA,NA,NA,0.06,NA,NA,"Zooplankton","Zooplankton"
"3409","mari","Actinopterygii","Labridae","Macropharyngodon meleagris","Macropharyngodon","meleagris",4,4,0,"Gastropoda_rockdwelling","Mollusca","Gastropoda",NA,NA,NA,NA,0.75,NA,NA,"Gastropoda","Gastropoda"
"3410","mari","Actinopterygii","Labridae","Macropharyngodon meleagris","Macropharyngodon","meleagris",4,4,0,"Calcarina_sp","Foraminifera","Globothalamea","Rotaliida","Calcarinidae","Calcarina","sp",0.25,NA,NA,"Foraminifera","Foraminifera"
"3411","mari","Actinopterygii","Labridae","Macropharyngodon meleagris","Macropharyngodon","meleagris",4,4,0,"Foraminifera","Foraminifera",NA,NA,NA,NA,NA,0.25,NA,NA,"Foraminifera","Foraminifera"
"3412","mari","Actinopterygii","Labridae","Macropharyngodon meleagris","Macropharyngodon","meleagris",4,4,0,"Sand",NA,NA,NA,NA,NA,NA,0.25,NA,NA,"Inorganic","Inorganic"
"3413","mari","Actinopterygii","Labridae","Thalassoma quinquevittatum","Thalassoma","quinquevittatum",23,23,0,"Crab_frags","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.52,NA,NA,"Brachyura","Decapoda"
"3414","mari","Actinopterygii","Labridae","Thalassoma quinquevittatum","Thalassoma","quinquevittatum",23,23,0,"Shrimp_frags","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.13,NA,NA,"Shrimp","Decapoda"
"3415","mari","Actinopterygii","Labridae","Thalassoma quinquevittatum","Thalassoma","quinquevittatum",23,23,0,"Trapezia_sp","Arthropoda","Malacostraca","Decapoda","Trapeziidae","Trapezia","sp",0.04,NA,NA,"Brachyura","Decapoda"
"3416","mari","Actinopterygii","Labridae","Thalassoma quinquevittatum","Thalassoma","quinquevittatum",23,23,0,"Fish_frags","Chordata","Actinopterygii",NA,NA,NA,NA,0.21,NA,NA,"Actinopterygii","Actinopterygii"
"3417","mari","Actinopterygii","Labridae","Thalassoma quinquevittatum","Thalassoma","quinquevittatum",23,23,0,"Apogon_novemfasciatus","Chordata","Actinopterygii","Kurtiformes","Apogonidae","Ostorhinchus","novemfasciatus",0.08,NA,NA,"Actinopterygii","Actinopterygii"
"3418","mari","Actinopterygii","Labridae","Thalassoma quinquevittatum","Thalassoma","quinquevittatum",23,23,0,"Gastropoda","Mollusca","Gastropoda",NA,NA,NA,NA,0.04,NA,NA,"Gastropoda","Gastropoda"
"3419","mari","Actinopterygii","Labridae","Thalassoma quinquevittatum","Thalassoma","quinquevittatum",23,23,0,"Echinoids_frags","Echinodermata","Echinoidea",NA,NA,NA,NA,0.04,NA,NA,"Echinoidea","Echinoidea"
"3420","mari","Actinopterygii","Labridae","Thalassoma quinquevittatum","Thalassoma","quinquevittatum",23,23,0,"Scleractinia_Pocillopora_damicornis","Cnidaria","Anthozoa","Scleractinia","Pocilloporidae","Pocillopora","damicornis",0.04,NA,NA,"Scleractinia","Anthozoa"
"3421","mari","Actinopterygii","Labridae","Thalassoma quinquevittatum","Thalassoma","quinquevittatum",23,23,0,"Algae_clumps",NA,NA,NA,NA,NA,NA,0.04,NA,NA,"Algae","Benthic autotroph"
"3422","mari","Actinopterygii","Labridae","Thalassoma hardwicke","Thalassoma","hardwicke",11,11,0,"Crab_frags","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.36,NA,NA,"Brachyura","Decapoda"
"3423","mari","Actinopterygii","Labridae","Thalassoma hardwicke","Thalassoma","hardwicke",11,11,0,"Crab_zoeae","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.18,NA,NA,"Zooplankton","Zooplankton"
"3424","mari","Actinopterygii","Labridae","Thalassoma hardwicke","Thalassoma","hardwicke",11,11,0,"Crab_megalopa","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.09,NA,NA,"Zooplankton","Zooplankton"
"3425","mari","Actinopterygii","Labridae","Thalassoma hardwicke","Thalassoma","hardwicke",11,11,0,"Shrimp_larvae","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.18,NA,NA,"Zooplankton","Zooplankton"
"3426","mari","Actinopterygii","Labridae","Thalassoma hardwicke","Thalassoma","hardwicke",11,11,0,"Hippolytids","Arthropoda","Malacostraca","Decapoda","Hippolytidae",NA,NA,0.09,NA,NA,"Shrimp","Decapoda"
"3427","mari","Actinopterygii","Labridae","Thalassoma hardwicke","Thalassoma","hardwicke",11,11,0,"Copepods","Arthropoda","Hexanauplia",NA,NA,NA,NA,0.18,NA,NA,"Copepoda","Zooplankton"
"3428","mari","Actinopterygii","Labridae","Thalassoma hardwicke","Thalassoma","hardwicke",11,11,0,"Isopods","Arthropoda","Malacostraca","Isopoda",NA,NA,NA,0.09,NA,NA,"Isopoda","Zooplankton"
"3429","mari","Actinopterygii","Labridae","Thalassoma hardwicke","Thalassoma","hardwicke",11,11,0,"Fish_frags","Chordata","Actinopterygii",NA,NA,NA,NA,0.27,NA,NA,"Actinopterygii","Actinopterygii"
"3430","mari","Actinopterygii","Labridae","Thalassoma hardwicke","Thalassoma","hardwicke",11,11,0,"Belonidae","Chordata","Actinopterygii","Beloniformes","Belonidae",NA,NA,0.09,NA,NA,"Actinopterygii","Actinopterygii"
"3431","mari","Actinopterygii","Labridae","Thalassoma hardwicke","Thalassoma","hardwicke",11,11,0,"Foraminifera","Foraminifera",NA,NA,NA,NA,NA,0.09,NA,NA,"Foraminifera","Foraminifera"
"3432","mari","Actinopterygii","Labridae","Thalassoma lutescens","Thalassoma","lutescens",10,10,0,"Xanthid crab","Arthropoda","Malacostraca","Decapoda","Xanthidae",NA,NA,0.3,NA,NA,"Brachyura","Decapoda"
"3433","mari","Actinopterygii","Labridae","Thalassoma lutescens","Thalassoma","lutescens",10,10,0,"Tetralia_glaberrima","Arthropoda","Malacostraca","Decapoda","Tetraliidae","Tetralia","glaberrima",0.1,NA,NA,"Brachyura","Decapoda"
"3434","mari","Actinopterygii","Labridae","Thalassoma lutescens","Thalassoma","lutescens",10,10,0,"Shrimp_frags","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.3,NA,NA,"Shrimp","Decapoda"
"3435","mari","Actinopterygii","Labridae","Thalassoma lutescens","Thalassoma","lutescens",10,10,0,"Alpheids","Arthropoda","Malacostraca","Decapoda","Alpheidae",NA,NA,0.1,NA,NA,"Shrimp","Decapoda"
"3436","mari","Actinopterygii","Labridae","Thalassoma lutescens","Thalassoma","lutescens",10,10,0,"Gastropoda","Mollusca","Gastropoda",NA,NA,NA,NA,0.2,NA,NA,"Gastropoda","Gastropoda"
"3437","mari","Actinopterygii","Labridae","Thalassoma lutescens","Thalassoma","lutescens",10,10,0,"Gastropoda","Mollusca","Gastropoda","Cephalaspidea","Haminoeidae","Atys","sp",0.1,NA,NA,"Gastropoda","Gastropoda"
"3438","mari","Actinopterygii","Labridae","Thalassoma lutescens","Thalassoma","lutescens",10,10,0,"Arca_sp","Mollusca","Bivalvia","Arcoida","Arcidae","Arca","sp",0.1,NA,NA,"Bivalvia","Bivalvia"
"3439","mari","Actinopterygii","Labridae","Thalassoma lutescens","Thalassoma","lutescens",10,10,0,"Polychaeta","Annelida","Polychaeta",NA,NA,NA,NA,0.1,NA,NA,"Annelida","Worm"
"3440","mari","Actinopterygii","Labridae","Thalassoma lutescens","Thalassoma","lutescens",10,10,0,"Ophiurids_frags","Echinodermata","Ophiuroidea",NA,NA,NA,NA,0.1,NA,NA,"Ophiuroidea","Ophiuroidea"
"3441","mari","Actinopterygii","Labridae","Thalassoma lutescens","Thalassoma","lutescens",10,10,0,"Echinoids_frags","Echinodermata","Echinoidea",NA,NA,NA,NA,0.1,NA,NA,"Echinoidea","Echinoidea"
"3442","mari","Actinopterygii","Labridae","Thalassoma lutescens","Thalassoma","lutescens",10,10,0,"Algae_filaments",NA,NA,NA,NA,NA,NA,0.3,NA,NA,"Algae","Benthic autotroph"
"3443","mari","Actinopterygii","Labridae","Thalassoma lutescens","Thalassoma","lutescens",10,10,0,"Algae_scrapings_limestone_powder",NA,NA,NA,NA,NA,NA,0.1,NA,NA,"Algae","Benthic autotroph"
"3444","mari","Actinopterygii","Labridae","Cheilinus oxycephalus","Cheilinus","oxycephalus",5,5,0,"Alpheids","Arthropoda","Malacostraca","Decapoda","Alpheidae",NA,NA,0.75,NA,NA,"Shrimp","Decapoda"
"3445","mari","Actinopterygii","Labridae","Cheilinus oxycephalus","Cheilinus","oxycephalus",5,5,0,"Crab_frags","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.25,NA,NA,"Brachyura","Decapoda"
"3446","mari","Actinopterygii","Labridae","Cheilinus oxycephalus","Cheilinus","oxycephalus",5,5,0,"Amphipoda","Arthropoda","Malacostraca","Amphipoda",NA,NA,NA,0.25,NA,NA,"Amphipoda","Zooplankton"
"3447","mari","Actinopterygii","Labridae","Cheilinus oxycephalus","Cheilinus","oxycephalus",5,5,0,"Gastropoda","Mollusca","Gastropoda",NA,NA,NA,NA,0.5,NA,NA,"Gastropoda","Gastropoda"
"3448","mari","Actinopterygii","Labridae","Cheilinus chlorourus","Cheilinus","chlorourus",8,8,0,"Gastropoda","Mollusca","Gastropoda",NA,NA,NA,NA,0.66,NA,NA,"Gastropoda","Gastropoda"
"3449","mari","Actinopterygii","Labridae","Cheilinus chlorourus","Cheilinus","chlorourus",8,8,0,"Shrimp_frags","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.55,NA,NA,"Shrimp","Decapoda"
"3450","mari","Actinopterygii","Labridae","Cheilinus chlorourus","Cheilinus","chlorourus",8,8,0,"Polychaeta","Annelida","Polychaeta",NA,NA,NA,NA,0.17,NA,NA,"Annelida","Worm"
"3451","mari","Actinopterygii","Labridae","Cheilinus chlorourus","Cheilinus","chlorourus",8,8,0,"Beetles","Arthropoda","Insecta","Coleoptera",NA,NA,NA,0.17,NA,NA,"Insecta","Insecta"
"3452","mari","Actinopterygii","Labridae","Cheilinus trilobatus","Cheilinus","trilobatus",15,15,0,"Fish_frags","Chordata","Actinopterygii",NA,NA,NA,NA,0.59,NA,NA,"Actinopterygii","Actinopterygii"
"3453","mari","Actinopterygii","Labridae","Cheilinus trilobatus","Cheilinus","trilobatus",15,15,0,"Apogon_novemfasciatus","Chordata","Actinopterygii","Kurtiformes","Apogonidae","Ostorhinchus","novemfasciatus",0.06,NA,NA,"Actinopterygii","Actinopterygii"
"3454","mari","Actinopterygii","Labridae","Cheilinus trilobatus","Cheilinus","trilobatus",15,15,0,"Crab_frags","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.4,NA,NA,"Brachyura","Decapoda"
"3455","mari","Actinopterygii","Labridae","Cheilinus trilobatus","Cheilinus","trilobatus",15,15,0,"Hermit_crab","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.06,NA,NA,"Anomura","Decapoda"
"3456","mari","Actinopterygii","Labridae","Cheilinus trilobatus","Cheilinus","trilobatus",15,15,0,"Shrimp_frags","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.26,NA,NA,"Shrimp","Decapoda"
"3457","mari","Actinopterygii","Labridae","Cheilinus trilobatus","Cheilinus","trilobatus",15,15,0,"Gastropoda","Mollusca","Gastropoda",NA,"Cerithiidae","Cerithium","sp",0.13,NA,NA,"Gastropoda","Gastropoda"
"3458","mari","Actinopterygii","Labridae","Cheilinus trilobatus","Cheilinus","trilobatus",15,15,0,"Pelecypoda","Mollusca","Bivalvia",NA,NA,NA,NA,0.06,NA,NA,"Bivalvia","Bivalvia"
"3459","mari","Actinopterygii","Labridae","Cheilinus trilobatus","Cheilinus","trilobatus",15,15,0,"Algae_fronds_filaments_rocks",NA,NA,NA,NA,NA,NA,0.06,NA,NA,"Algae","Benthic autotroph"
"3460","mari","Actinopterygii","Labridae","Hemigymnus melapterus","Hemigymnus","melapterus",3,3,0,"Gastropoda","Mollusca","Gastropoda",NA,NA,NA,NA,1,NA,NA,"Gastropoda","Gastropoda"
"3461","mari","Actinopterygii","Labridae","Chlorurus sordidus","Chlorurus","sordidus",18,18,0,"Scleractinia_polyps_skeleton","Cnidaria","Anthozoa","Scleractinia",NA,NA,NA,0.83,NA,NA,"Scleractinia","Anthozoa"
"3462","mari","Actinopterygii","Labridae","Chlorurus sordidus","Chlorurus","sordidus",18,18,0,"Algae_filaments_limestone_powder",NA,NA,NA,NA,NA,NA,0.27,NA,NA,"Algae","Benthic autotroph"
"3463","mari","Actinopterygii","Labridae","Scarus sp","Scarus","sp",17,17,0,"Scleractinia_polyps_skeleton","Cnidaria","Anthozoa","Scleractinia",NA,NA,NA,0.65,NA,NA,"Scleractinia","Anthozoa"
"3464","mari","Actinopterygii","Labridae","Scarus sp","Scarus","sp",17,17,0,"Algae_filaments_limestone_powder",NA,NA,NA,NA,NA,NA,0.47,NA,NA,"Algae","Benthic autotroph"
"3465","mari","Actinopterygii","Gobiidae","Gnatholepis anjerensis","Gnatholepis","anjerensis",5,5,0,"Copepods","Arthropoda","Hexanauplia",NA,NA,NA,NA,1,NA,NA,"Copepoda","Zooplankton"
"3466","mari","Actinopterygii","Gobiidae","Gnatholepis anjerensis","Gnatholepis","anjerensis",5,5,0,"Copepods_metanauplii","Arthropoda","Hexanauplia",NA,NA,NA,NA,0.2,NA,NA,"Zooplankton","Zooplankton"
"3467","mari","Actinopterygii","Gobiidae","Gnatholepis anjerensis","Gnatholepis","anjerensis",5,5,0,"Ostracods","Arthropoda","Ostracoda",NA,NA,NA,NA,0.2,NA,NA,"Ostracoda","Zooplankton"
"3468","mari","Actinopterygii","Gobiidae","Gnatholepis anjerensis","Gnatholepis","anjerensis",5,5,0,"Detritus_sand",NA,NA,NA,NA,NA,NA,0.6,NA,NA,"Detritus","Detritus"
"3469","mari","Actinopterygii","Gobiidae","Gnatholepis anjerensis","Gnatholepis","anjerensis",5,5,0,"Algae_filaments_sand",NA,NA,NA,NA,NA,NA,0.4,NA,NA,"Algae","Benthic autotroph"
"3470","mari","Actinopterygii","Gobiidae","Gnatholepis anjerensis","Gnatholepis","anjerensis",5,5,0,"Gastropoda","Mollusca","Gastropoda",NA,NA,NA,NA,0.2,NA,NA,"Gastropoda","Gastropoda"
"3471","mari","Actinopterygii","Gobiidae","Istigobius ornatus","Istigobius","ornatus",13,13,0,"Copepods","Arthropoda","Hexanauplia",NA,NA,NA,NA,0.84,NA,NA,"Copepoda","Zooplankton"
"3472","mari","Actinopterygii","Gobiidae","Istigobius ornatus","Istigobius","ornatus",13,13,0,"Copepods_metanauplii","Arthropoda","Hexanauplia",NA,NA,NA,NA,0.07,NA,NA,"Zooplankton","Zooplankton"
"3473","mari","Actinopterygii","Gobiidae","Istigobius ornatus","Istigobius","ornatus",13,13,0,"Isopods","Arthropoda","Malacostraca","Isopoda",NA,NA,NA,0.69,NA,NA,"Isopoda","Zooplankton"
"3474","mari","Actinopterygii","Gobiidae","Istigobius ornatus","Istigobius","ornatus",13,13,0,"Ostracods","Arthropoda","Ostracoda",NA,NA,NA,NA,0.53,NA,NA,"Ostracoda","Zooplankton"
"3475","mari","Actinopterygii","Gobiidae","Istigobius ornatus","Istigobius","ornatus",13,13,0,"Amphipoda","Arthropoda","Malacostraca","Amphipoda",NA,NA,NA,0.07,NA,NA,"Amphipoda","Zooplankton"
"3476","mari","Actinopterygii","Gobiidae","Istigobius ornatus","Istigobius","ornatus",13,13,0,"Polychaeta","Annelida","Polychaeta",NA,NA,NA,NA,0.46,NA,NA,"Annelida","Worm"
"3477","mari","Actinopterygii","Gobiidae","Istigobius ornatus","Istigobius","ornatus",13,13,0,"Foraminifera","Foraminifera",NA,NA,NA,NA,NA,0.23,NA,NA,"Foraminifera","Foraminifera"
"3478","mari","Actinopterygii","Gobiidae","Istigobius ornatus","Istigobius","ornatus",13,13,0,"Gastropoda","Mollusca","Gastropoda","Cephalaspidea","Haminoeidae","Atys","sp",0.15,NA,NA,"Gastropoda","Gastropoda"
"3479","mari","Actinopterygii","Gobiidae","Istigobius ornatus","Istigobius","ornatus",13,13,0,"Algae_filaments_sand",NA,NA,NA,NA,NA,NA,0.07,NA,NA,"Algae","Benthic autotroph"
"3480","mari","Actinopterygii","Gobiidae","Istigobius ornatus","Istigobius","ornatus",13,13,0,"Sand",NA,NA,NA,NA,NA,NA,0.61,NA,NA,"Inorganic","Inorganic"
"3481","mari","Actinopterygii","Gobiidae","Bathygobius fuscus","Bathygobius","fuscus",14,13,1,"Crab_frags","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.3,NA,NA,"Brachyura","Decapoda"
"3482","mari","Actinopterygii","Gobiidae","Bathygobius fuscus","Bathygobius","fuscus",14,13,1,"Shrimp_frags","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.23,NA,NA,"Shrimp","Decapoda"
"3483","mari","Actinopterygii","Gobiidae","Bathygobius fuscus","Bathygobius","fuscus",14,13,1,"Polychaeta","Annelida","Polychaeta",NA,NA,NA,NA,0.23,NA,NA,"Annelida","Worm"
"3484","mari","Actinopterygii","Gobiidae","Bathygobius fuscus","Bathygobius","fuscus",14,13,1,"Fish_frags","Chordata","Actinopterygii",NA,NA,NA,NA,0.15,NA,NA,"Actinopterygii","Actinopterygii"
"3485","mari","Actinopterygii","Gobiidae","Bathygobius fuscus","Bathygobius","fuscus",14,13,1,"Labridae","Chordata","Actinopterygii","Labriformes","Labridae",NA,NA,0.07,NA,NA,"Actinopterygii","Actinopterygii"
"3486","mari","Actinopterygii","Gobiidae","Bathygobius fuscus","Bathygobius","fuscus",14,13,1,"Gobiidae","Chordata","Actinopterygii","Gobiiformes","Gobiidae",NA,NA,0.07,NA,NA,"Actinopterygii","Actinopterygii"
"3487","mari","Actinopterygii","Gobiidae","Bathygobius fuscus","Bathygobius","fuscus",14,13,1,"Ant","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,0.15,NA,NA,"Insecta","Insecta"
"3488","mari","Actinopterygii","Gobiidae","Bathygobius fuscus","Bathygobius","fuscus",14,13,1,"Housefly","Arthropoda","Insecta","Diptera",NA,NA,NA,0.07,NA,NA,"Insecta","Insecta"
"3489","mari","Actinopterygii","Gobiidae","Bathygobius fuscus","Bathygobius","fuscus",14,13,1,"Algae_filaments_sand",NA,NA,NA,NA,NA,NA,0.07,NA,NA,"Algae","Benthic autotroph"
"3490","mari","Actinopterygii","Gobiidae","Gobiodon erythrospilus","Gobiodon","erythrospilus",5,4,1,"Fish_eggs","Chordata","Actinopterygii",NA,NA,NA,NA,0.5,NA,NA,"Zooplankton","Zooplankton"
"3491","mari","Actinopterygii","Gobiidae","Gobiodon erythrospilus","Gobiodon","erythrospilus",5,4,1,"Isopods","Arthropoda","Malacostraca","Isopoda",NA,NA,NA,0.25,NA,NA,"Isopoda","Zooplankton"
"3492","mari","Actinopterygii","Gobiidae","Gobiodon erythrospilus","Gobiodon","erythrospilus",5,4,1,"Polychaeta","Annelida","Polychaeta",NA,NA,NA,NA,0.25,NA,NA,"Annelida","Worm"
"3493","mari","Actinopterygii","Gobiidae","Gobiodon rivulatus","Gobiodon","rivulatus",11,8,3,"Copepods","Arthropoda","Hexanauplia",NA,NA,NA,NA,0.5,NA,NA,"Copepoda","Zooplankton"
"3494","mari","Actinopterygii","Gobiidae","Gobiodon rivulatus","Gobiodon","rivulatus",11,8,3,"Copepods_metanauplii","Arthropoda","Hexanauplia",NA,NA,NA,NA,0.25,NA,NA,"Zooplankton","Zooplankton"
"3495","mari","Actinopterygii","Gobiidae","Gobiodon rivulatus","Gobiodon","rivulatus",11,8,3,"Isopods","Arthropoda","Malacostraca","Isopoda",NA,NA,NA,0.25,NA,NA,"Isopoda","Zooplankton"
"3496","mari","Actinopterygii","Gobiidae","Gobiodon rivulatus","Gobiodon","rivulatus",11,8,3,"Polychaeta","Annelida","Polychaeta",NA,NA,NA,NA,0.25,NA,NA,"Annelida","Worm"
"3497","mari","Actinopterygii","Gobiidae","Gobiodon rivulatus","Gobiodon","rivulatus",11,8,3,"Detritus_sand",NA,NA,NA,NA,NA,NA,0.12,NA,NA,"Detritus","Detritus"
"3498","mari","Actinopterygii","Gobiidae","Paragobiodon echinocephalus","Paragobiodon","echinocephalus",8,3,5,"Shrimp_frags","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.33,NA,NA,"Shrimp","Decapoda"
"3499","mari","Actinopterygii","Gobiidae","Paragobiodon echinocephalus","Paragobiodon","echinocephalus",8,3,5,"Isopods","Arthropoda","Malacostraca","Isopoda",NA,NA,NA,0.67,NA,NA,"Isopoda","Zooplankton"
"3500","mari","Actinopterygii","Gobiidae","Valenciennea sexguttata","Valenciennea","sexguttata",18,18,0,"Copepods","Arthropoda","Hexanauplia",NA,NA,NA,NA,1,NA,NA,"Copepoda","Zooplankton"
"3501","mari","Actinopterygii","Gobiidae","Valenciennea sexguttata","Valenciennea","sexguttata",18,18,0,"Cypris_larvae","Arthropoda","Hexanauplia",NA,NA,NA,NA,0.11,NA,NA,"Zooplankton","Zooplankton"
"3502","mari","Actinopterygii","Gobiidae","Valenciennea sexguttata","Valenciennea","sexguttata",18,18,0,"Ostracods","Arthropoda","Ostracoda",NA,NA,NA,NA,0.88,NA,NA,"Ostracoda","Zooplankton"
